Cruise,Station,Gear,FishNum,Family,Taxon,Idconfirm,GeneticID,FF,DatePro,PhotoNum,SL,FL,TL,Wt,TGW,EGW,GutMB,GutV.ID,SIA,FishBarcoding,Prey_Num,Prey_Taxon,Obs_Length,Mag,Actual_Length,TotalNumPrey,TotalPrey_gut,Date_MorphID,SwimBladder,Gonads,Gonwt,Sex,Gonadpreservative,Head,Comments,Comments_PostDissection,Gut_comments,Prey_Comments
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,7,Hyperiidea,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,8,Hyperiidea,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,9,DigCopepod,1.8,0.8,2.25,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,10,Hyperiidea,1.6,0.8,2,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,11,Pteropoda,2.4,0.8,3,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,12,Pteropoda,1.8,0.8,2.25,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,13,Pteropoda,3.7,0.8,4.625,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,14,Pteropoda,2.4,0.8,3,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,15,Pteropoda,5,0.8,6.25,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,16,DigCopepod,1.4,0.8,1.75,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,17,Pteropoda,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,18,Pteropoda,4.8,0.8,6,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,19,Pteropoda,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,20,Pteropoda,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,21,Hyperiidea,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,22,Hyperiidea,2.8,0.8,3.5,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented",NA
HB1907,2,MWT6,174,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7939,48,NA,59,3.93,0.4,NA,N,Y,Y,N,23,Hyperiidea,NA,NA,NA,NA,23,6/29/2020,NA,Y,~0.15,NA,NA,Y,NA,NA,"gut black at 1st sphincter, then quickly speckles to white/clear. gut full of pteropods with different shell shapes represented","very large amphipod with large claws, only claws and legs present."
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Cavolinioidea,NA,NA,NA,2,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,"pteropod, Cavoliniodea, Clio pyramidata likely"
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,1,Cavolinioidea,3.7,0.8,4.625,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Thalacea,NA,NA,NA,1,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Thalacea,5.8,0.8,7.25,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,salp test
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Hyperiidea,NA,NA,NA,5,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,3,Hyperiidea,2.8,0.8,3.5,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,UnknownSoft,NA,NA,NA,3,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,4,UnknownSoft,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,5,Cavolinioidea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,6,Hyperiidea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Calanus,NA,NA,NA,1,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,7,Calanus,2.9,0.8,3.625,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,8,UnknownSoft,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Ostracod,NA,NA,NA,1,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,9,Ostracod,1.6,0.8,2,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,10,Hyperiidea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,11,Hyperiidea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,NA,Euphausidacea,NA,NA,NA,2,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,12,Euphausidacea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,13,UnknownSoft,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,14,Euphausidacea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT6,175,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,6/9/2020,7940,49,NA,61,3.9,0.44,NA,N,Y,Y,N,15,Hyperiidea,NA,NA,NA,NA,15,6/26/2020,NA,Y,~0.15,NA,NA,Y,NA,"gut black at neck opening, but pigment diminished quickly, majority of gut not black",NA,NA
HB1907,2,MWT4,177,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/11/2020,7942,138,NA,55,6.73,0.21,NA,N,Y,Y,N,NA,Empty,NA,NA,NA,0,0,6/26/2020,NA,Y,0.17,NA,NA,Y,Hard to separate fatty tissue from gonads. Body with head. Gut looked empty.,NA,"a lot of fatty tissue around gut, gut white clear",NA
HB1907,2,MWT4,177,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/11/2020,7942,138,NA,55,6.73,0.21,NA,N,Y,Y,N,0,Empty,NA,NA,NA,NA,0,6/26/2020,NA,Y,0.17,NA,NA,Y,Hard to separate fatty tissue from gonads. Body with head. Gut looked empty.,NA,"a lot of fatty tissue around gut, gut white clear",NA
HB1907,2,MWT4,178,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/11/2020,7943,155,NA,NA,8.14,0.12,NA,N,Y,Y,N,NA,Empty,NA,NA,NA,0,0,6/26/2020,NA,Y,0.21,NA,NA,Y,"One gonad more developed, black stuff in gonad vial is skin which was hard to separate. Gut looked empty.",NA,gut clear/white,NA
HB1907,2,MWT4,178,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/11/2020,7943,155,NA,NA,8.14,0.12,NA,N,Y,Y,N,0,Empty,NA,NA,NA,NA,0,6/26/2020,NA,Y,0.21,NA,NA,Y,"One gonad more developed, black stuff in gonad vial is skin which was hard to separate. Gut looked empty.",NA,gut clear/white,NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,NA,Ostracod,NA,NA,NA,1,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,1,Ostracod,1.3,0.8,1.625,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,NA,Calanoid,NA,NA,NA,15,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,2,Calanoid,1.5,0.8,1.875,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,3,Calanoid,1.8,0.8,2.25,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,4,Calanoid,1.9,0.8,2.375,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,5,Calanoid,1.7,0.8,2.125,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,NA,Cyclopoid,NA,NA,NA,1,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,6,Cyclopoid,1.3,0.8,1.625,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,7,Calanoid,1.6,0.8,2,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,8,Calanoid,1.6,0.8,2,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,9,Calanoid,1.7,0.8,2.125,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,10,Calanoid,1.8,0.8,2.25,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,11,Calanoid,NA,NA,NA,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,12,Calanoid,1.8,0.8,2.25,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,13,Calanoid,1.6,0.8,2,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,14,Calanoid,1.8,0.8,2.25,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,15,Calanoid,1.6,0.8,2,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,16,Calanoid,NA,NA,NA,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,3,MOC8 (1),204,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/11/2020,7970,NA,NA,415,14.89,0.53,NA,N,N,Y,N,17,Calanoid,NA,NA,NA,NA,17,6/26/2020,No,N,NA,NA,NA,Y,Couldn't see obvious gonads.,specked gonad (?) in jar for LL.,"all contents in front of gut, nothing in hindgut. gut black, large. fish scales in but, but unsure if they're from dissection or prey",NA
HB1907,2,MWT6,242,Stomiidae,Malacosteus niger,Yes - visually PEC,NA,Y,6/11/2020,8012,87,NA,91,4.13,0.12,NA,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,1,2,6/29/2020,NA,Y,0.1,NA,NA,Y,"One gonad more developed, extends into tail. Body with head.",NA,gut black,NA
HB1907,2,MWT6,242,Stomiidae,Malacosteus niger,Yes - visually PEC,NA,Y,6/11/2020,8012,87,NA,91,4.13,0.12,NA,N,Y,Y,Y,1,Euphausidacea,NA,NA,NA,NA,2,6/29/2020,NA,Y,0.1,NA,NA,Y,"One gonad more developed, extends into tail. Body with head.",NA,gut black,NA
HB1907,2,MWT6,242,Stomiidae,Malacosteus niger,Yes - visually PEC,NA,Y,6/11/2020,8012,87,NA,91,4.13,0.12,NA,N,Y,Y,Y,NA,Paraeuchaeta,NA,NA,NA,1,2,6/29/2020,NA,Y,0.1,NA,NA,Y,"One gonad more developed, extends into tail. Body with head.",NA,gut black,Calanoid
HB1907,2,MWT6,242,Stomiidae,Malacosteus niger,Yes - visually PEC,NA,Y,6/11/2020,8012,87,NA,91,4.13,0.12,NA,N,Y,Y,Y,2,Paraeuchaeta,4.6,0.8,5.75,NA,2,6/29/2020,NA,Y,0.1,NA,NA,Y,"One gonad more developed, extends into tail. Body with head.",NA,gut black,Calanoid
HB1907,3,MWT9,267,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,6/15/2020,8054,49,NA,56,2.19,0.15,NA,N,Y,Y,N,NA,Calanoid,NA,NA,NA,1,11,6/29/2020,NA,N,NA,NA,NA,Y,"Nothing much to the gonads, didn't keep gonads or body.",NA,gut black,NA
HB1907,3,MWT9,267,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,6/15/2020,8054,49,NA,56,2.19,0.15,NA,N,Y,Y,N,1,Calanoid,2.5,1,2.5,NA,11,6/29/2020,NA,N,NA,NA,,Y,"Nothing much to the gonads, didn't keep gonads or body.",NA,gut black,NA
HB1907,3,MWT9,267,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,6/15/2020,8054,49,NA,56,2.19,0.15,NA,N,Y,Y,N,NA,DigCopepod,NA,NA,NA,4,11,6/29/2020,NA,N,NA,NA,NA,Y,"Nothing much to the gonads, didn't keep gonads or body.",NA,gut black,NA
HB1907,3,MWT9,267,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,6/15/2020,8054,49,NA,56,2.19,0.15,NA,N,Y,Y,N,2,DigCopepod,NA,NA,NA,NA,11,6/29/2020,NA,N,NA,NA,NA,Y,"Nothing much to the gonads, didn't keep gonads or body.",NA,gut black,NA
